,depth,cx gates,time,depth_std,cx_std,time_std,look,beam,heuristic
340,325,1275,0.13150525093078613,47.82,102.1,0.0438,0,1,basic
341,372,1485,0.15878081321716309,32.24,90.25,0.01779,0,1,basic
342,131,156,0.10057902336120605,6.759,12.44,0.01341,0,1,basic
343,338,1329,0.12129998207092285,32.75,67.65,0.01734,0,1,basic
344,377,1248,0.11423206329345703,8.348,50.42,0.009309,0,1,basic
345,296,1032,0.13292288780212402,26.83,37.62,0.01066,0,1,basic
346,215,732,0.12161898612976074,38.6,78.65,0.02026,0,1,basic
347,144,534,0.0839691162109375,8.916,34.36,0.006076,0,1,basic
348,113,381,0.05465388298034668,17.98,32.75,0.007422,0,1,basic
349,208,435,0.16978788375854492,10.03,28.09,0.01569,0,1,basic
350,103,183,0.1014719009399414,5.5,9.575,0.0176,0,1,basic
351,235,621,0.236328125,31.83,59.64,0.03346,0,1,basic
352,175,402,0.14122891426086426,24.39,45.71,0.02392,0,1,basic
353,331,1344,0.1409919261932373,43.84,106.1,0.00937,0,1,basic
354,124,147,0.15484905242919922,23.93,15.64,0.005919,0,1,basic
355,91,123,0.018591880798339844,9.566,8.485,0.000484,0,1,basic
356,304,1032,0.11150789260864258,26.0,51.2,0.01212,0,1,basic
357,285,828,0.09812092781066895,11.88,36.53,0.01221,0,1,basic
358,163,525,0.10434484481811523,25.42,42.5,0.02757,0,1,basic
359,110,372,0.07712388038635254,32.54,56.86,0.01602,0,1,basic
