swap_count,depth,runtime,num_qubits,heuristic,cmap,trials,seed
70,38,0.5290899276733398,16,depth,square_144.txt,20,14592
136,59,1.0791380405426025,22,depth,square_144.txt,20,3278
187,70,1.6650259494781494,28,depth,square_144.txt,20,97196
291,77,2.580315113067627,34,depth,square_144.txt,20,36048
337,75,5.30666971206665,40,depth,square_144.txt,20,32098
436,91,7.577932834625244,46,depth,square_144.txt,20,29256
594,130,8.5797700881958,52,depth,square_144.txt,20,18289
683,123,12.228867053985596,58,depth,square_144.txt,20,96530
779,126,16.33958125114441,64,depth,square_144.txt,20,13434
913,121,20.242791175842285,70,depth,square_144.txt,20,88696
1099,151,19.562153100967407,76,depth,square_144.txt,20,97080
1281,161,31.27911686897278,82,depth,square_144.txt,20,71482
1455,172,34.69803786277771,88,depth,square_144.txt,20,11395
1580,194,41.04582381248474,94,depth,square_144.txt,20,77397
1714,190,50.016324043273926,100,depth,square_144.txt,20,55302
1924,186,57.294573068618774,106,depth,square_144.txt,20,4165
2151,218,60.3181939125061,112,depth,square_144.txt,20,3905
2325,219,75.93354821205139,118,depth,square_144.txt,20,12280
2438,221,85.5172529220581,127,depth,square_144.txt,20,28657
64,46,0.40712809562683105,10,critical,ring_127.txt,20,83810
163,87,0.5713369846343994,16,critical,ring_127.txt,20,14592
376,96,1.350944995880127,22,critical,ring_127.txt,20,3278
540,118,2.276902914047241,28,critical,ring_127.txt,20,97196
1012,174,4.059441804885864,34,critical,ring_127.txt,20,36048
1391,191,6.345625877380371,40,critical,ring_127.txt,20,32098
1811,216,9.315930128097534,46,critical,ring_127.txt,20,29256
2329,256,16.578744888305664,52,critical,ring_127.txt,20,18289
2937,282,19.717225790023804,58,critical,ring_127.txt,20,96530
3363,282,29.842473030090332,64,critical,ring_127.txt,20,13434
4130,318,42.231252908706665,70,critical,ring_127.txt,20,88696
6156,384,52.25176000595093,76,critical,ring_127.txt,20,97080
7382,379,69.30472707748413,82,critical,ring_127.txt,20,71482
8000,331,82.09987497329712,88,critical,ring_127.txt,20,11395
8464,347,94.49724698066711,94,critical,ring_127.txt,20,77397
8991,367,105.03951597213745,100,critical,ring_127.txt,20,55302
9364,368,118.79839992523193,106,critical,ring_127.txt,20,4165
9591,355,123.83133006095886,112,critical,ring_127.txt,20,3905
10047,378,135.9181969165802,118,critical,ring_127.txt,20,12280
10262,378,153.0783507823944,127,critical,ring_127.txt,20,28657
51,27,0.3816680908203125,10,critical,heavy_hex_127.txt,20,83810
143,74,0.5705361366271973,16,critical,heavy_hex_127.txt,20,14592
233,81,0.8713870048522949,22,critical,heavy_hex_127.txt,20,3278
335,102,1.5479419231414795,28,critical,heavy_hex_127.txt,20,97196
431,106,1.9492108821868896,34,critical,heavy_hex_127.txt,20,36048
648,149,2.964221954345703,40,critical,heavy_hex_127.txt,20,32098
733,139,3.9768118858337402,46,critical,heavy_hex_127.txt,20,29256
940,160,4.939446687698364,52,critical,heavy_hex_127.txt,20,18289
1053,187,6.536381959915161,58,critical,heavy_hex_127.txt,20,96530
1292,216,8.386409044265747,64,critical,heavy_hex_127.txt,20,13434
1446,231,11.487630844116211,70,critical,heavy_hex_127.txt,20,88696
1696,215,12.769520044326782,76,critical,heavy_hex_127.txt,20,97080
1859,228,16.926249980926514,82,critical,heavy_hex_127.txt,20,71482
2085,253,20.16106605529785,88,critical,heavy_hex_127.txt,20,11395
2431,262,24.28585910797119,94,critical,heavy_hex_127.txt,20,77397
2609,277,28.98685097694397,100,critical,heavy_hex_127.txt,20,55302
2877,252,35.35662364959717,106,critical,heavy_hex_127.txt,20,4165
3233,322,34.98542308807373,112,critical,heavy_hex_127.txt,20,3905
3430,304,46.10442590713501,118,critical,heavy_hex_127.txt,20,12280
3843,325,52.20313882827759,127,critical,heavy_hex_127.txt,20,28657
27,38,0.13019895553588867,10,critical,square_144.txt,20,83810
67,49,0.6131000518798828,16,critical,square_144.txt,20,14592
127,88,0.7828159332275391,22,critical,square_144.txt,20,3278
210,85,1.171057939529419,28,critical,square_144.txt,20,97196
279,99,1.7617580890655518,34,critical,square_144.txt,20,36048
375,131,2.5927417278289795,40,critical,square_144.txt,20,32098
494,141,4.420274972915649,46,critical,square_144.txt,20,29256
571,158,5.720502138137817,52,critical,square_144.txt,20,18289
676,147,6.8727240562438965,58,critical,square_144.txt,20,96530
867,187,8.264176845550537,64,critical,square_144.txt,20,13434
956,212,10.681442022323608,70,critical,square_144.txt,20,88696
1049,194,14.024840116500854,76,critical,square_144.txt,20,97080
1268,224,15.144771814346313,82,critical,square_144.txt,20,71482
1378,233,21.474527835845947,88,critical,square_144.txt,20,11395
1581,229,24.111059188842773,94,critical,square_144.txt,20,77397
1723,252,27.46351385116577,100,critical,square_144.txt,20,55302
1870,223,32.31009483337402,106,critical,square_144.txt,20,4165
2107,278,37.81078100204468,112,critical,square_144.txt,20,3905
2306,284,42.12122893333435,118,critical,square_144.txt,20,12280
2525,317,52.47297215461731,127,critical,square_144.txt,20,28657
